,pk,user_id,text,type,created_at,created_at_utc,content_type,status,bit_flags,did_report_as_spam,share_enabled,is_covered,is_ranked_comment,has_liked_comment,comment_like_count,inline_composer_display_condition,private_reply_status,user.pk,user.pk_id,user.username,user.full_name,user.is_private,user.is_mentionable,user.is_verified,user.profile_pic_id,user.profile_pic_url,user.fbid_v2,user.latest_reel_media,user.latest_besties_reel_media,has_translation,is_liked_by_media_owner,post_id
0,17903165090689916,50194013137,"@gap you have scammers that work for you. I ordered clothes and instead of coming to the shipping address I provided , it was magically picked up from a UPS states away from me. Do better",0,1680971190,1680971190,comment,Active,0,False,False,False,False,False,0.0,never,0,50194013137,50194013137,itsariannafineass,,True,True,False,3033739582897948309_50194013137,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/329413111_1227973594592269_6593789320828704798_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=nIZwcqyd2cIAX9iGexZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfDnivpZfH5grlGIxg75ZHov0oaK7rxWc7mQxoYuN3c66w&oe=64377B1D&_nc_sid=705020,17841450314114251,0,0,,,3075885158490674109_9456013
1,18009664381607924,50194013137,"@gap you have scammers that work for you. I ordered clothes and instead of coming to the shipping address I provided , it was magically picked up from a UPS states away from me. Do better.",0,1680971174,1680971174,comment,Active,0,False,False,False,False,False,0.0,never,0,50194013137,50194013137,itsariannafineass,,True,True,False,3033739582897948309_50194013137,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/329413111_1227973594592269_6593789320828704798_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=nIZwcqyd2cIAX9iGexZ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfDnivpZfH5grlGIxg75ZHov0oaK7rxWc7mQxoYuN3c66w&oe=64377B1D&_nc_sid=705020,17841450314114251,0,0,,,3075885158490674109_9456013
2,17982225980070638,839211598,🔥🔥🔥❤️,0,1680969148,1680969148,comment,Active,0,False,False,False,False,False,0.0,never,0,839211598,839211598,private_yaw_kanye,Yaw Kanye,False,True,False,3060933033451325518_839211598,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/336181076_768225911319417_7814706761333742121_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=1rinZ2hGEwEAX-SUjcp&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfD8w-3Io9RP51eijVepKFMN6eIcenQ148hz3Uq2fbhtGg&oe=6436B479&_nc_sid=705020,17841401307953112,0,0,,,3075885158490674109_9456013
3,17941583729627551,58737839608,كود خصم جاب ADL36😍😍😍,0,1680962710,1680962710,comment,Active,0,False,False,False,False,False,0.0,never,0,58737839608,58737839608,hhggiijuhh,,False,True,False,,https://instagram.fbog2-4.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fbog2-4.fna.fbcdn.net&_nc_cat=1&_nc_ohc=-L25Q8dbzSkAX-LAehf&edm=AMKDjl4BAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfD7ft3OCV-eFXgxIjyFHnmfxvlIhCDy-hplc8RhbPJr9w&oe=6436BCCF&_nc_sid=1fe099,17841458788262229,0,0,True,,3075885158490674109_9456013
4,18336545770070546,1560937884,Who’s the model,0,1680961580,1680961580,comment,Active,0,False,False,False,False,False,0.0,never,0,1560937884,1560937884,justinpricesr,J.P.,True,True,False,2412865989924868288_1560937884,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/120605821_370403384131709_7866839029064570336_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=3PpfhobQ0Q0AX977_1h&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfAzVyVKUiuQwgvbJEzOar8QbKEvnbvycPdrO6JSDt5bkw&oe=64365221&_nc_sid=705020,17841401256544389,0,0,,,3075885158490674109_9456013
5,17914048085715950,58730189869,Nice design 👏,0,1680960935,1680960935,comment,Active,0,False,False,False,False,False,0.0,never,0,58730189869,58730189869,macks_tshirtstore,,False,True,False,3070919313796152455_58730189869,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/338612503_925177685575738_4321168866746686587_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=8r4Az0NDMFoAX8-SAVU&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfBUX4ImRJepImzq6t5blLI1KvzuAxENQc1hxnyG-R73tQ&oe=6436E732&_nc_sid=705020,17841458736091273,0,0,,,3075885158490674109_9456013
6,17994482209833564,1506747031,😍😍,0,1680926918,1680926918,comment,Active,0,False,False,False,False,False,0.0,never,0,1506747031,1506747031,abcjunkie2,Daniel Smith,True,True,False,2494005070223499483_1506747031,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/141388360_317604476336277_4707629800946382949_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=r7NS0Uoe7IEAX_iWMmn&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfD9Jf7qEduDpHDd0NWgeSzUm8ASho2BO5XwnshBpRT--g&oe=643627E2&_nc_sid=705020,17841401770953542,0,0,,,3075885158490674109_9456013
7,17978712386119625,2272716139,Discount code 🔥 TK5 🔥,0,1680924750,1680924750,comment,Active,0,False,False,False,False,False,1.0,never,0,2272716139,2272716139,shymaa.alshahawy,Shymaa Alshahawy,True,True,False,2548879660211653909_2272716139,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/171674826_841906863067134_4497004869151382752_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=0rJgJDh2lv4AX_VBr0z&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfD2p-1XYH-HsJrRXplpen6J7b8h0r84tlI2ydaf-7-eFw&oe=64366E59&_nc_sid=705020,17841402284184089,0,0,,,3075885158490674109_9456013
8,17980873826027953,2272716139,Discount code 🔥 TK5 🔥,0,1680924730,1680924730,comment,Active,0,False,False,False,False,False,1.0,never,0,2272716139,2272716139,shymaa.alshahawy,Shymaa Alshahawy,True,True,False,2548879660211653909_2272716139,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/171674826_841906863067134_4497004869151382752_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=0rJgJDh2lv4AX_VBr0z&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfD2p-1XYH-HsJrRXplpen6J7b8h0r84tlI2ydaf-7-eFw&oe=64366E59&_nc_sid=705020,17841402284184089,0,0,,,3075885158490674109_9456013
9,17880888350834473,51726023329,😍😍😍,0,1680919614,1680919614,comment,Active,0,False,False,False,False,False,0.0,never,0,51726023329,51726023329,margaretannreed42267,Margaret Ann Reed,False,True,False,3075126782238958129_51726023329,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/339834141_622236829274050_3020772832530403039_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=mM7MzO9DeB8AX-K6Vpy&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfALqQvyPKAXim6SzdDHpSd5wZIO1ou9QlfEnTRAD8A3yQ&oe=64366870&_nc_sid=705020,17841451819885752,0,0,,,3075885158490674109_9456013
10,17994895768840147,187397979,"Nobody wants your sh!tty, overpriced sweatshop clothing. Fack off GAP",0,1680904116,1680904116,comment,Active,0,False,False,False,False,False,0.0,never,0,187397979,187397979,gregory.is.so.formal,Greg,True,True,False,3027351931869157005_187397979,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/328032490_864440411509311_1613949263698856431_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=G3UttBnRJ4cAX_z6d27&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfCIgI3AP2yknlmAm7hrvhOAUeBAVG1fI4-2fkFqWuzx2Q&oe=6435A516&_nc_sid=705020,17841400179372928,0,0,,,3075885158490674109_9456013
11,17869682582886236,37812425677,كود خصم #gap [ NN35 ],0,1680899366,1680899366,comment,Active,0,False,False,False,False,False,0.0,never,0,37812425677,37812425677,code_coupon22,,False,True,False,2999651012240008834_37812425677,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/321346307_149390131210083_3923081112662094922_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=fCVUsX0GP1YAX_CXpP-&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfDLMW1fQsANDp4Rd8He_6rpmhDebk3jm5drS-9q2sDR4Q&oe=6436C6AF&_nc_sid=705020,17841437730326553,0,0,True,,3075885158490674109_9456013
12,17908192454741099,51009737497,I'm happy to appreciate a powerful spell caster called @spiritual_dr_osose who help me bring my husband back because my husband divorce me because of a little misunderstanding I was lonely and thinking about him so much until someone directed me to @spiritual_dr_osose and I contacted him and explain my situation and he assure me that my husband will be back after 72 hours and I was surprised when my husband called and start apologize to me and we are living in peaceful now thank you so much @spiritual_dr_osose,0,1680897024,1680897024,comment,Active,0,False,False,False,False,False,0.0,never,0,51009737497,51009737497,cecilia_ga25783,Rdzinho Sousa,True,True,False,3075015624232159463_51009737497,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/339716812_915766172967369_7255977764442742904_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=_ZOwE9j0m44AX9CEsun&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfBOCbl-vrRQANghpgy4DHc6SyTExs9EDoaV-HE9ak0JDA&oe=6435CA48&_nc_sid=705020,17841450924926217,0,0,,,3075885158490674109_9456013
13,18086902894331552,4815777239,Thicc,0,1680896433,1680896433,comment,Active,0,False,False,False,False,False,2.0,never,0,4815777239,4815777239,rizleigh_,Jack Trade,False,True,False,2928673848246816356_4815777239,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/306648471_1708620989504374_3627220961059632257_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=7605rFX5QHAAX9eIi1V&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfDqwqpJQi6rd__TyBHh2GGxK1dvhOViEevf_GU-hFntNQ&oe=6437713A&_nc_sid=705020,17841404837171972,0,0,,,3075885158490674109_9456013
14,17899719011774693,4780283901,Divinas❤️❤️,0,1680973413,1680973413,comment,Active,0,False,False,False,False,False,0.0,never,0,4780283901,4780283901,rosainessalcedo,Rosa Ines Salcedo Plaza,False,True,False,1466107140380785958_4780283901,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/17076865_1293939833998819_3693614931883589632_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=eSujogsGDWoAX-DRMoq&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfDCFyMTDQAdlmzAf9iIYLOloJuQ3xb4RkDJJaQbupAjsg&oe=64360765&_nc_sid=705020,17841404677057535,0,0,,,3075191724694791456_9456013
15,18179831050257476,58737839608,كود خصم جاب ADL36😍😍😍,0,1680962694,1680962694,comment,Active,0,False,False,False,False,False,0.0,never,0,58737839608,58737839608,hhggiijuhh,,False,True,False,,https://instagram.fgig5-1.fna.fbcdn.net/v/t51.2885-19/44884218_345707102882519_2446069589734326272_n.jpg?_nc_ht=instagram.fgig5-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=-L25Q8dbzSkAX9F5wzp&edm=ALlQn9MBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.2-ccb7-5&oh=00_AfB07OU1wZ1Xyjy5cCgfGnhI2cLKjKHWaJohXjENvgKfTQ&oe=6436BCCF&_nc_sid=48a2a6,17841458788262229,0,0,True,,3075191724694791456_9456013
16,17940378068630837,4462840746,Lovee,0,1680898314,1680898314,comment,Active,0,False,False,False,False,False,0.0,never,0,4462840746,4462840746,withinurmeans,nicole,False,True,False,2725072734151202935_4462840746,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/265516247_135819258829362_8033394812844219491_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=I85btJBcYYoAX-kWNuW&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfBvm0OUYmHAeFVT1Iclt8gG58hWj_O-ug97vTOMp6zfZw&oe=6436765C&_nc_sid=705020,17841404342397855,1680903390,0,,,3075191724694791456_9456013
17,17996319787810480,58730189869,Nice prints 👏,0,1680875157,1680875157,comment,Active,0,False,False,False,False,False,0.0,never,0,58730189869,58730189869,macks_tshirtstore,,False,True,False,3070919313796152455_58730189869,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/338612503_925177685575738_4321168866746686587_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=8r4Az0NDMFoAX8-SAVU&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfBUX4ImRJepImzq6t5blLI1KvzuAxENQc1hxnyG-R73tQ&oe=6436E732&_nc_sid=705020,17841458736091273,0,0,,,3075191724694791456_9456013
18,18002322340660902,6080059702,Herkese hayırlı ve iyi günler diliyorum biraz uzun yazacağım ama nedenini okuyunca anlayacaksınız. Bir kaç gün önce 70 Bin TL bankaya borcum vardı ve nasıl ödeyeceğimi kara kara düşünüyordum. İnstagramda bir gönderinin yorumlarını okuyorken uzun bir yorum dikkatimi çekti. Bir yatırım uzmanı sayesinde 87.294 bin TL kazanan birinin yorumuna denk geldim. Okudum merak ettim ihtiyacım olduğu için yazmak istedim bende kazanmak istiyorum ama borsadan hiç anlamam daha önceden böyle bir şey yapmadım borsanın Bsinden bile anlamayan birisiyim dedim. Sağolsunlar konuştuk gerekli bilgileri aldım aklıma yattı giden Bin İki Yüz Elli Lira olsun dedim ne olacakki. 1250 TL ödeme yaptım 2 saat sonra dönüş yapacaklarını ve 105 Bin TL ila 125 bin TL arası kazancım olacağını söylediler. O süre içerisinde sabırsızlıkla beklerken 1250 TL gitsede helal etmiştim zaten ama tam 2 saat geçti ve bana yazdılar 117.560.00 bin TL kazancım olduğunu söylediler ama ben para hesabıma gelene kadar inanmıyordum ne yalan söyliyim Benden kazanç aktarımı için İban numaramı istediler ben daha olayın ciddiyetinin farkında bile değildim WhatsAp tan bir dekont yolladılar daha dekonta bakmadan bankamdan SMS geldi (hesabınıza para girişi olmuştur) diye o an heyecanlanmaya başladım hemen mobil bankacılığıma girdim ve 117.560.00 TL hesabımdaydı gözlerime inanamadım Gerçekten şok olmuştum sevinçten gözlerim doldu ne yapacağımı ne diyeceğimi dakikalarca bilemedim. Günlerce dua ettim Özkan beye Borcum olduğu için hepsi bocuma gitti ama olsun bu büyük dertten yükten kurtulduğum için minnettarım kendilerine Söz vermiş olduğum gibi bende birkaç gönderiye yorum atacağım demiştim. Eş dost aileme bütün çevreme tavsiye ettim herkesde kazandı çok şükür. Benim bu uzun yazıyı yazmamın sebebide benim gibi ihtiyacı olan borcu olan herkes watsaptan {0534 088 81 43} yada instagram üzerinden @ozkanbasyigitresmi ile 7 24 iletişime geçebilir bilgi alabilir ve kazanabilir.,0,1680847097,1680847097,comment,Active,0,False,False,False,False,False,0.0,never,0,6080059702,6080059702,ergesovabahar,Bahar Ergeşova,False,False,False,2719983271020913610_6080059702,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/262503275_648919006489653_6228430599222527197_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=V76Rsp7H0NQAX89Y2kd&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfABO8jy22gutAH8nBXHPAfTV-UJeyYKBDwHvKdcx5NmYQ&oe=643777A6&_nc_sid=705020,17841406111070007,0,0,True,,3075191724694791456_9456013
19,17981164718065147,1238236195,😮,0,1680823987,1680823987,comment,Active,0,False,False,False,False,False,0.0,never,0,1238236195,1238236195,charlonbastos,Charlon Bastos,False,True,False,2324145612513558849_1238236195,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/101699465_2907722412598019_4223884114077417472_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=DXX1tCz7MnAAX8o41oO&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfDD7Q5upQkLXSIvCErsbGZ4JAuNjdmDx1trbi9HdV7SgQ&oe=6435C82B&_nc_sid=705020,17841400845869347,1680971298,0,,,3075191724694791456_9456013
20,18046913761422190,227505283,Peter Max vibes,0,1680820567,1680820567,comment,Active,0,False,False,False,False,False,0.0,never,0,227505283,227505283,dooberelli,Deborah Huss,False,True,False,,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/11352111_1654361341476942_2106996770_a.jpg?_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=bCI83JaMFakAX9vuebq&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfBLS2SFDV7iQHLH59hq-Jt8ZOHIUylZ6ySj-wR2THzkrw&oe=64367EB3&_nc_sid=705020,17841401478493554,0,0,,,3075191724694791456_9456013
21,18085222990336699,3686814157,😢😢😢,0,1680818927,1680818927,comment,Active,0,False,False,False,False,False,0.0,never,0,3686814157,3686814157,zbmarie,Mary Barrera,True,True,False,3076015557925863909_3686814157,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/339945199_732715668587629_8604169162787497852_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=NIj7Ou0yPh8AX-dVgjN&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfDdNaEBx36sibcjm5DwYqGhqzinK-YEvH0zzO3ZR28j7g&oe=64368BB5&_nc_sid=705020,17841403784720851,0,0,,,3075191724694791456_9456013
22,18156095557304430,1506747031,🤩😍,0,1680816676,1680816676,comment,Active,0,False,False,False,False,False,0.0,never,0,1506747031,1506747031,abcjunkie2,Daniel Smith,True,True,False,2494005070223499483_1506747031,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/141388360_317604476336277_4707629800946382949_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=r7NS0Uoe7IEAX_iWMmn&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfD9Jf7qEduDpHDd0NWgeSzUm8ASho2BO5XwnshBpRT--g&oe=643627E2&_nc_sid=705020,17841401770953542,0,0,,,3075191724694791456_9456013
23,17991342061854834,403224971,IT'S TOTALLY SOLD OUT. 😢,0,1680816010,1680816010,comment,Active,0,False,False,False,False,False,1.0,never,0,403224971,403224971,angelsroy33,Simoes-Appleton Angel,True,True,False,1789459332624861140_403224971,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/32517093_2018996451762900_6514290946404777984_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=7TCJZzmadh4AX9HnvQ5&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfDy18smUNJTKFdp0uJzEJpJWCdmmkJloAUNaysc7rCn2Q&oe=643610CB&_nc_sid=705020,17841400749136300,0,0,,,3075191724694791456_9456013
24,18209477500229102,9325110,😍😍😍😍😍,0,1680814456,1680814456,comment,Active,0,False,False,False,False,False,0.0,never,0,9325110,9325110,berelleza_,Berenice Villegas,False,True,False,3066058136608289489_9325110,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/328127275_564731055670783_1080206120560766010_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=107&_nc_ohc=Ne97VW6QtoMAX-8r-0d&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfAiX4CrwAMG8GmIYs93jEYzRL8yAgyU2Uv1cAm3rNqRHw&oe=6437262D&_nc_sid=705020,17841401353300145,1680926738,0,,,3075191724694791456_9456013
25,17870537558873298,323618405,@snschiavone this cute,0,1680813499,1680813499,comment,Active,0,False,False,False,False,False,1.0,never,0,323618405,323618405,sarahbaucom,Sarah Keach Baucom,True,True,False,,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/11881723_508263272667093_1360505723_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=wEYpQ08YUZAAX-3O1Oa&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfALDthi_oGcPKQkTS_iI1frvU8KxpxMABkXToEGyxAbFg&oe=6435B764&_nc_sid=705020,17841401032155056,0,0,,,3075191724694791456_9456013
26,18049910335416680,57125183594,Adorable!,0,1680967888,1680967888,comment,Active,0,False,False,False,False,False,0.0,never,0,57125183594,57125183594,glamsquadchic,Tracy Lynn,False,True,False,2991465274310942250_57125183594,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/319617103_563023732321131_6861938990032328238_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=wJ39abR7-RMAX_nB9DB&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfD_Qsy7EQJtSRmxwGlpDBmVTdDbNQY8KGtJcr_a2wb5zQ&oe=6436BD46&_nc_sid=705020,17841457347820647,1680966839,0,,,3075098533157426143_9456013
27,18263213896120668,295925220,@fredyacorrea,0,1680927163,1680927163,comment,Active,0,False,False,False,False,False,0.0,never,0,295925220,295925220,yolimar.rondon23,Yolimar Rondon,True,False,False,2815037743114875879_295925220,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/278250616_349172857247128_4424022249978275855_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=-lY_n78gtugAX_rBHfJ&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfBIPEbJYGnT0UhG7kSMbwAXIWn1o9Klb4JyQQTCcgg67g&oe=64375635&_nc_sid=705020,17841401596604623,0,0,,,3075098533157426143_9456013
28,18010031506548099,52536079641,Hi dear 💍collab Dm contact Us if you're interested😍,0,1680890414,1680890414,comment,Active,0,False,False,False,False,False,0.0,never,0,52536079641,52536079641,geweccy.dani_,geweccy.dani,False,True,False,3073012993189244459_52536079641,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/339161066_932229491314416_9036769333545472011_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=100&_nc_ohc=bl663J9JKdcAX90G87O&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfDfJbMdA54vbMmDHE3K3Xmfn6cXKkMrfpMft2V0X_5PbQ&oe=6436E648&_nc_sid=705020,17841452549257009,0,0,,,3075098533157426143_9456013
29,17970333746197644,9456013,"Hi @belanger.nathalie1, we love your style! We see you're looking at the Oversized Khaki Shirt Jacket with Washwell style# 802816. You can shop for it through the link in our bio or directly on our website by searching the style name or number. We look forward to shopping with you soon! Dan, Gap Customer Relations",2,1680877940,1680877940,comment,Active,0,False,False,False,False,,,never,0,9456013,9456013,gap,Gap,False,True,True,2935856140945925287_9456013,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/308800877_616761249938641_2793808152250606710_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=1&_nc_ohc=c79Sc-6Y_PEAX-NT40M&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfALvEpDlJw6Y5ifWV1NozvO_s2Lf8MeGxyBXcPtbN1jsg&oe=6435B2E3&_nc_sid=705020,17841401440390147,1680902878,0,,,3075098533157426143_9456013
30,18047953726418528,323128687,@armonie49 peu ton la trouve à gap France svp ?  @gap ? Merci,2,1680868656,1680868656,comment,Active,0,False,False,False,False,,,never,0,323128687,323128687,armonie49,armonie49,True,True,False,,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/928831_858019610945127_253133342_a.jpg?_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=6Y-rhxxNnA4AX-pzKUb&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfB_qYXF5a4sR5p7GTDieVTivYZuTeUQ7vidTAYgBzj91w&oe=643640CA&_nc_sid=705020,17841401700615048,0,0,True,,3075098533157426143_9456013
31,17982917875888915,323128687,J'adore la veste c'est quel référence svp merci 🙌,0,1680867998,1680867998,comment,Active,0,False,False,False,False,False,0.0,never,0,323128687,323128687,armonie49,armonie49,True,True,False,,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-19/928831_858019610945127_253133342_a.jpg?_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=6Y-rhxxNnA4AX-pzKUb&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfB_qYXF5a4sR5p7GTDieVTivYZuTeUQ7vidTAYgBzj91w&oe=643640CA&_nc_sid=705020,17841401700615048,0,0,True,,3075098533157426143_9456013
32,18076361626356639,5670070527,💯👏,0,1680867735,1680867735,comment,Active,0,False,False,False,False,False,0.0,never,0,5670070527,5670070527,officialsaharezzi,💎,True,True,False,1879850886021736711_5670070527,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/50154910_780678102278281_3386818511622897664_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_ohc=B4dZdJOGFYQAX8zhKs_&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfA0TAIF_Q8f70uch693l1TbKhQ_8efzjgapy_u5W_A28g&oe=643633C0&_nc_sid=705020,17841405715828758,0,0,,,3075098533157426143_9456013
33,18017576614536236,603402150,What is the song?,0,1680858177,1680858177,comment,Active,0,False,False,False,False,False,0.0,never,0,603402150,603402150,sanazmoarrab,Sanaz,True,True,False,3069750433086610937_603402150,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-19/338428578_229885469553618_1128774202711332539_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=26H1kDEbVw0AX_XA7oj&edm=AId3EpQBAAAA&ccb=7-5&oh=00_AfB-ihRV8v44Ui7S5n_Cv7RcH4Xko49B7tWBNRmo97j0Xw&oe=6436DA9D&_nc_sid=705020,17841400304509428,0,0,,,3075098533157426143_9456013
